date,value
2016-08-31,32131.705078125
2016-09-01,31823.169921875
2016-09-02,32308.013671875
2016-09-05,33057.30859375
2016-09-06,33498.07421875
2016-09-07,33409.91796875
2016-09-08,34115.140625
2016-09-09,34335.5390625
2016-09-12,32616.54296875
2016-09-13,33321.76953125
2016-09-19,34555.91015625
2016-09-20,34599.97265625
2016-09-21,34511.828125
2016-09-22,34732.21484375
2016-09-23,34688.140625
2016-09-26,34820.3671875
2016-09-27,36274.8984375
2016-09-28,36318.9609375
2016-09-29,35437.43359375
2016-09-30,35437.43359375
2016-10-04,36847.87890625
2016-10-05,37553.109375
2016-10-06,37509.0390625
2016-10-07,37200.49609375
2016-10-10,36407.12109375
2016-10-11,36407.12109375
2016-10-12,36363.046875
2016-10-13,36098.5859375
2016-10-14,36627.5
2016-10-17,37288.64453125
2016-10-18,36715.65625
2016-10-19,35305.21484375
2016-10-20,35305.21484375
2016-10-21,36098.5859375
2016-10-24,35393.35546875
2016-10-25,36186.73046875
2016-10-26,37817.5703125
2016-10-27,37905.7109375
2016-10-28,37420.875
2016-10-31,36142.671875
2016-11-01,37024.1953125
2016-11-02,36142.671875
2016-11-03,36274.8984375
2016-11-04,36318.9609375
2016-11-07,36583.4296875
2016-11-08,36583.4296875
2016-11-09,34952.59765625
2016-11-10,36142.671875
2016-11-11,35128.91015625
2016-11-14,34996.67578125
2016-11-15,34996.67578125
2016-11-16,36010.4296875
2016-11-17,36936.0390625
2016-11-18,37024.1953125
2016-11-21,35922.28125
2016-11-22,37641.26171875
2016-11-23,37949.79296875
2016-11-24,37597.19140625
2016-11-25,37553.109375
2016-11-28,37553.109375
2016-11-29,37376.80078125
2016-11-30,37817.5703125
2016-12-01,38963.546875
2016-12-02,39139.859375
2016-12-05,39139.859375
2016-12-06,39845.078125
2016-12-07,39889.16015625
2016-12-08,40770.6796875
2016-12-09,40109.5390625
2016-12-12,39933.23046875
2016-12-13,39624.703125
2016-12-14,40418.08203125
2016-12-15,40197.69921875
2016-12-16,40902.91796875
2016-12-19,39801.0
2016-12-20,39801.0
2016-12-21,39668.78125
2016-12-22,40109.5390625
2016-12-23,40814.75390625
2016-12-26,40241.7734375
2016-12-27,40241.7734375
2016-12-28,40509.7421875
2016-12-29,39929.12109375
2017-01-02,40911.7265625
2017-01-03,42206.95703125
2017-01-04,41537.01171875
2017-01-05,41938.98046875
2017-01-06,42876.9140625
2017-01-09,44261.4765625
2017-01-10,44440.12890625
2017-01-11,46092.66796875
2017-01-12,45199.40625
2017-01-13,44931.4296875
2017-01-16,44038.16015625
2017-01-17,44038.16015625
2017-01-18,43636.19921875
2017-01-19,44306.15234375
2017-01-20,43904.1796875
2017-01-23,45378.06640625
2017-01-24,46092.66796875
2017-01-25,46181.99609375
2017-01-26,47611.234375
2017-01-31,47968.546875
2017-02-01,48236.5234375
2017-02-02,47164.6015625
2017-02-03,47968.546875
2017-02-06,47968.546875
2017-02-07,47611.234375
2017-02-08,48772.48046875
2017-02-09,47075.28125
2017-02-10,44663.4453125
2017-02-13,45288.73828125
2017-02-14,43278.88671875
2017-02-15,42787.58203125
2017-02-16,44306.15234375
2017-02-17,45020.76171875
2017-02-20,44574.125
2017-02-21,45467.390625
2017-02-22,45199.40625
2017-02-23,44842.1015625
2017-02-24,42430.27734375
2017-02-27,41090.37109375
2017-02-28,41715.6640625
2017-03-02,42608.921875
2017-03-03,42072.96484375
2017-03-06,44082.82421875
2017-03-07,43591.5234375
2017-03-08,42876.9140625
2017-03-09,42876.9140625
2017-03-10,43948.8359375
2017-03-13,45556.7109375
2017-03-14,44931.4296875
2017-03-15,43591.5234375
2017-03-16,43904.1796875
2017-03-17,41760.3203125
2017-03-20,42519.59765625
2017-03-21,42474.9453125
2017-03-22,43457.53515625
2017-03-23,43278.88671875
2017-03-24,44216.8125
2017-03-27,45288.73828125
2017-03-28,45378.06640625
2017-03-29,45824.6953125
2017-03-30,45467.390625
2017-03-31,45110.0859375
2017-04-03,46271.33203125
2017-04-04,45556.7109375
2017-04-05,44931.4296875
2017-04-06,44127.48828125
2017-04-07,44484.8046875
2017-04-10,43770.18359375
2017-04-11,43636.19921875
2017-04-12,43770.18359375
2017-04-13,44440.12890625
2017-04-14,44484.8046875
2017-04-17,43948.8359375
2017-04-18,44842.1015625
2017-04-19,44529.46484375
2017-04-20,45914.01953125
2017-04-21,46449.9921875
2017-04-24,46807.2890625
2017-04-25,46807.2890625
2017-04-26,47968.546875
2017-04-27,47879.21875
2017-04-28,48236.5234375
2017-05-02,49487.10546875
2017-05-04,49933.73828125
2017-05-08,50826.99609375
2017-05-10,49665.75390625
2017-05-11,50380.37109375
2017-05-12,49397.765625
2017-05-15,49665.75390625
2017-05-16,49397.765625
2017-05-17,48861.80859375
2017-05-18,49755.09375
2017-05-19,48415.17578125
2017-05-22,50023.0703125
2017-05-23,49219.12890625
2017-05-24,49844.4140625
2017-05-25,49844.4140625
2017-05-26,51005.66015625
2017-05-29,51720.26953125
2017-05-30,51273.640625
2017-05-31,50916.328125
2017-06-01,50380.37109375
2017-06-02,51005.66015625
2017-06-05,50112.38671875
2017-06-07,50469.6953125
2017-06-08,50648.35546875
2017-06-09,52077.578125
2017-06-12,51362.9609375
2017-06-13,52524.22265625
2017-06-14,52970.84765625
2017-06-15,54132.1015625
2017-06-16,54042.7734375
2017-06-19,56097.296875
2017-06-20,57169.21875
2017-06-21,57883.8359375
2017-06-22,58062.484375
2017-06-23,58062.484375
2017-06-26,60295.65234375
2017-06-27,61814.21484375
2017-06-28,60027.671875
2017-06-29,61188.9296875
2017-06-30,60206.33203125
2017-07-03,59223.7421875
2017-07-04,58777.09765625
2017-07-05,60742.2890625
2017-07-06,60831.625
2017-07-07,59491.71875
2017-07-10,60117.01171875
2017-07-11,61635.57421875
2017-07-12,61546.2265625
2017-07-13,63064.796875
2017-07-14,63511.41015625
2017-07-17,63600.74609375
2017-07-18,63243.42578125
2017-07-19,63422.0859375
2017-07-20,63690.0859375
2017-07-21,63600.74609375
2017-07-24,65208.6328125
2017-07-25,62886.13671875
2017-07-26,59670.36328125
2017-07-27,61099.59375
2017-07-28,57705.17578125
2017-07-31,58955.75390625
2017-08-01,58509.11328125
2017-08-02,60742.2890625
2017-08-03,58509.11328125
2017-08-04,57169.21875
2017-08-07,57258.5390625
2017-08-08,59223.7421875
2017-08-09,57347.87109375
2017-08-10,57526.5234375
2017-08-11,54846.71484375
2017-08-14,58151.80078125
2017-08-16,59045.078125
2017-08-17,59313.0625
2017-08-18,59849.01953125
2017-08-21,60027.671875
2017-08-22,60920.9375
2017-08-23,60742.2890625
2017-08-24,60831.625
2017-08-25,61099.59375
2017-08-28,60652.95703125
2017-08-29,60384.984375
2017-08-30,61188.9296875
2017-08-31,61278.24609375
2017-09-01,61367.58203125
2017-09-04,60831.625
2017-09-05,62439.4921875
2017-09-06,64047.3984375
2017-09-07,63779.41015625
2017-09-08,64851.33203125
2017-09-11,65923.265625
2017-09-12,66727.1875
2017-09-13,67620.46875
2017-09-14,68603.0546875
2017-09-15,68960.3671875
2017-09-18,71193.5234375
2017-09-19,70746.90625
